activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749401172.4890184,1
aggregation,,False,,,1,GossipAvg,1749401182.0718777,
aggregation,,False,,,1,GossipAvg,1749401182.0721564,
aggregation,,True,,,1,GossipAvg,1749401182.0721638,
model_update,,,,5.009980636001397,1,,1749401182.940715,
local_training,,,{},,2,,1749401183.2824945,1
aggregation,,False,,,2,GossipAvg,1749401185.6714776,
aggregation,,False,,,2,GossipAvg,1749401185.671729,
aggregation,,True,,,2,GossipAvg,1749401185.6717534,
model_update,,,,5.612189409590511,2,,1749401186.49587,
local_training,,,{},,3,,1749401186.8301554,1
aggregation,,False,,,3,GossipAvg,1749401189.2983172,
aggregation,,False,,,3,GossipAvg,1749401189.2985718,
aggregation,,True,,,3,GossipAvg,1749401189.2985976,
model_update,,,,5.613312136155162,3,,1749401190.1051579,
