activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749453770.4889889,1
aggregation,,False,,,1,GossipAvg,1749453791.6636035,
aggregation,,True,,,1,GossipAvg,1749453791.6636097,
aggregation,,False,,,1,GossipAvg,1749453791.6636167,
model_update,,,,4417.2061776220235,1,,1749453793.5641856,
local_training,,,{},,2,,1749453794.0521402,1
aggregation,,False,,,2,GossipAvg,1749453815.5440989,
aggregation,,True,,,2,GossipAvg,1749453815.5441055,
aggregation,,False,,,2,GossipAvg,1749453815.5441122,
model_update,,,,11283.054617814476,2,,1749453817.4819472,
local_training,,,{},,3,,1749453817.9679854,1
aggregation,,False,,,3,GossipAvg,1749453834.3444195,
aggregation,,True,,,3,GossipAvg,1749453834.344426,
aggregation,,False,,,3,GossipAvg,1749453834.344432,
model_update,,,,3173.8570172797445,3,,1749453836.2523527,
