activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749399713.134886,1
aggregation,,True,,,1,GossipAvg,1749399725.6940722,
aggregation,,False,,,1,GossipAvg,1749399725.6940827,
model_update,,,,3.36347248811241,1,,1749399725.9849045,
local_training,,,{},,2,,1749399726.3161914,1
aggregation,,True,,,2,GossipAvg,1749399728.8575516,
aggregation,,False,,,2,GossipAvg,1749399728.8575575,
model_update,,,,3.511404921089882,2,,1749399729.1384485,
local_training,,,{},,3,,1749399729.469743,1
aggregation,,True,,,3,GossipAvg,1749399732.0753407,
aggregation,,False,,,3,GossipAvg,1749399732.0753465,
model_update,,,,3.509523342987579,3,,1749399732.353366,
