activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749429412.1527429,1
aggregation,,True,,,1,GossipAvg,1749429424.8923583,
aggregation,,False,,,1,GossipAvg,1749429424.8923736,
model_update,,,,3.2677421151116004,1,,1749429428.0980923,
local_training,,,{},,2,,1749429428.6031713,1
aggregation,,True,,,2,GossipAvg,1749429434.627821,
aggregation,,False,,,2,GossipAvg,1749429434.6278324,
model_update,,,,3.964926216654358,2,,1749429437.2818146,
local_training,,,{},,3,,1749429437.7852135,1
aggregation,,True,,,3,GossipAvg,1749429443.7652345,
aggregation,,False,,,3,GossipAvg,1749429443.765245,
model_update,,,,3.984216328935098,3,,1749429446.3091583,
