activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749450780.2397883,1
aggregation,,False,,,1,GossipAvg,1749450816.8583636,
aggregation,,True,,,1,GossipAvg,1749450816.8583696,
aggregation,,False,,,1,GossipAvg,1749450816.8583772,
model_update,,,,1.6775101999477449,1,,1749450819.6399229,
local_training,,,{},,2,,1749450820.138334,1
aggregation,,False,,,2,GossipAvg,1749450848.0006056,
aggregation,,True,,,2,GossipAvg,1749450848.0006826,
aggregation,,False,,,2,GossipAvg,1749450848.0006902,
model_update,,,,1.9397122099060617,2,,1749450850.8631804,
local_training,,,{},,3,,1749450851.3649824,1
aggregation,,False,,,3,GossipAvg,1749450879.1522117,
aggregation,,True,,,3,GossipAvg,1749450879.152219,
aggregation,,False,,,3,GossipAvg,1749450879.152226,
model_update,,,,2.023548626905412,3,,1749450881.841919,
