activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749400731.274502,1
aggregation,,True,,,1,GossipAvg,1749400738.1611297,
aggregation,,False,,,1,GossipAvg,1749400738.1611369,
model_update,,,,31.47133365719198,1,,1749400738.7766957,
local_training,,,{},,2,,1749400739.1103363,1
aggregation,,True,,,2,GossipAvg,1749400740.5651588,
aggregation,,False,,,2,GossipAvg,1749400740.5651662,
model_update,,,,17.90282676648895,2,,1749400741.1354158,
local_training,,,{},,3,,1749400741.4683807,1
aggregation,,True,,,3,GossipAvg,1749400742.8196592,
aggregation,,False,,,3,GossipAvg,1749400742.8196666,
model_update,,,,15.403401669761745,3,,1749400743.380674,
