activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749450395.7438557,1
aggregation,,False,,,1,GossipAvg,1749450403.350701,
aggregation,,True,,,1,GossipAvg,1749450403.3507075,
aggregation,,False,,,1,GossipAvg,1749450403.3507142,
model_update,,,,193.40257523386404,1,,1749450406.017939,
local_training,,,{},,2,,1749450406.4887352,1
aggregation,,False,,,2,GossipAvg,1749450412.927072,
aggregation,,True,,,2,GossipAvg,1749450412.9270787,
aggregation,,False,,,2,GossipAvg,1749450412.9270847,
model_update,,,,31.369661988324435,2,,1749450415.7107084,
local_training,,,{},,3,,1749450416.1916037,1
aggregation,,False,,,3,GossipAvg,1749450418.5876741,
aggregation,,True,,,3,GossipAvg,1749450418.5876803,
aggregation,,False,,,3,GossipAvg,1749450418.587687,
model_update,,,,69.61029596569271,3,,1749450421.3863597,
