activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749444266.0543365,1
aggregation,,False,,,1,GossipAvg,1749444277.1501534,
aggregation,,True,,,1,GossipAvg,1749444277.1501741,
aggregation,,False,,,1,GossipAvg,1749444277.1501834,
model_update,,,,0.9790975941940255,1,,1749444277.5457232,
local_training,,,{},,2,,1749444277.8765643,1
aggregation,,False,,,2,GossipAvg,1749444289.6747854,
aggregation,,True,,,2,GossipAvg,1749444289.6747973,
aggregation,,False,,,2,GossipAvg,1749444289.674806,
model_update,,,,0.9219864169581206,2,,1749444290.046967,
local_training,,,{},,3,,1749444290.374233,1
aggregation,,False,,,3,GossipAvg,1749444301.667371,
aggregation,,True,,,3,GossipAvg,1749444301.667382,
aggregation,,False,,,3,GossipAvg,1749444301.66739,
model_update,,,,0.9647001400743829,3,,1749444302.0489187,
