activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749444266.0543365,1
aggregation,,False,,,1,GossipAvg,1749444277.1503053,
aggregation,,True,,,1,GossipAvg,1749444277.1503117,
aggregation,,False,,,1,GossipAvg,1749444277.1503186,
model_update,,,,0.9790975941940255,1,,1749444277.5457232,
local_training,,,{},,2,,1749444277.8765643,1
aggregation,,False,,,2,GossipAvg,1749444289.674879,
aggregation,,True,,,2,GossipAvg,1749444289.674887,
aggregation,,False,,,2,GossipAvg,1749444289.6748939,
model_update,,,,0.9219864169581206,2,,1749444290.046967,
local_training,,,{},,3,,1749444290.374233,1
aggregation,,False,,,3,GossipAvg,1749444301.6674602,
aggregation,,True,,,3,GossipAvg,1749444301.667467,
aggregation,,False,,,3,GossipAvg,1749444301.6674733,
model_update,,,,0.9647001400743829,3,,1749444302.0489187,
