activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749398553.4312172,1
aggregation,,False,,,1,GossipAvg,1749398566.471558,
aggregation,,False,,,1,GossipAvg,1749398566.4716296,
aggregation,,True,,,1,GossipAvg,1749398566.4716358,
model_update,,,,3.2093589881678257,1,,1749398566.7561111,
local_training,,,{},,2,,1749398567.084837,1
aggregation,,False,,,2,GossipAvg,1749398569.431557,
aggregation,,False,,,2,GossipAvg,1749398569.4316306,
aggregation,,True,,,2,GossipAvg,1749398569.431638,
model_update,,,,3.2860135296874318,2,,1749398569.698387,
local_training,,,{},,3,,1749398570.027266,1
aggregation,,False,,,3,GossipAvg,1749398572.4410725,
aggregation,,False,,,3,GossipAvg,1749398572.4411347,
aggregation,,True,,,3,GossipAvg,1749398572.4411407,
model_update,,,,3.2852647287583094,3,,1749398572.716165,
