activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361360.674283,3
aggregation,,False,,,1,GossipAvg,1753361378.7681687,
aggregation,,True,,,1,GossipAvg,1753361378.768207,
aggregation,,False,,,1,GossipAvg,1753361378.7682192,
model_update,,,,7.560095948403687,1,,1753361379.54445,
local_training,,,{},,2,,1753361380.3887596,3
aggregation,,False,,,2,GossipAvg,1753361384.4115248,
aggregation,,True,,,2,GossipAvg,1753361384.411538,
aggregation,,False,,,2,GossipAvg,1753361384.411551,
model_update,,,,6.239156506111474,2,,1753361385.1609778,
local_training,,,{},,3,,1753361385.9948037,3
aggregation,,False,,,3,GossipAvg,1753361390.004647,
aggregation,,True,,,3,GossipAvg,1753361390.00466,
aggregation,,False,,,3,GossipAvg,1753361390.0046723,
model_update,,,,6.293726365004128,3,,1753361390.7479641,
local_training,,,{},,4,,1753361391.6244524,3
aggregation,,False,,,4,GossipAvg,1753361395.572324,
aggregation,,True,,,4,GossipAvg,1753361395.5723348,
aggregation,,False,,,4,GossipAvg,1753361395.57235,
model_update,,,,6.438505100700627,4,,1753361396.3083403,
local_training,,,{},,5,,1753361397.1606016,3
aggregation,,False,,,5,GossipAvg,1753361401.171763,
aggregation,,True,,,5,GossipAvg,1753361401.1717758,
aggregation,,False,,,5,GossipAvg,1753361401.1717873,
model_update,,,,6.588038728977546,5,,1753361401.948312,
local_training,,,{},,6,,1753361402.8526616,3
aggregation,,False,,,6,GossipAvg,1753361406.9344695,
aggregation,,True,,,6,GossipAvg,1753361406.9344835,
aggregation,,False,,,6,GossipAvg,1753361406.9344964,
model_update,,,,6.72670690512741,6,,1753361407.6801512,
local_training,,,{},,7,,1753361408.59877,3
aggregation,,False,,,7,GossipAvg,1753361412.7781615,
aggregation,,True,,,7,GossipAvg,1753361412.7781746,
aggregation,,False,,,7,GossipAvg,1753361412.7781878,
model_update,,,,6.8550531115751765,7,,1753361413.5120041,
local_training,,,{},,8,,1753361414.3911207,3
aggregation,,False,,,8,GossipAvg,1753361418.5609183,
aggregation,,True,,,8,GossipAvg,1753361418.5609303,
aggregation,,False,,,8,GossipAvg,1753361418.5609431,
model_update,,,,6.969242084945799,8,,1753361419.3034463,
local_training,,,{},,9,,1753361420.2107658,3
aggregation,,False,,,9,GossipAvg,1753361424.2811894,
aggregation,,True,,,9,GossipAvg,1753361424.2812018,
aggregation,,False,,,9,GossipAvg,1753361424.2812142,
model_update,,,,7.07671713491266,9,,1753361425.0075984,
local_training,,,{},,10,,1753361425.9073958,3
aggregation,,False,,,10,GossipAvg,1753361430.0831687,
aggregation,,True,,,10,GossipAvg,1753361430.0831828,
aggregation,,False,,,10,GossipAvg,1753361430.0831966,
model_update,,,,7.1673852254817945,10,,1753361430.8181179,
