activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361360.674283,3
aggregation,,False,,,1,GossipAvg,1753361378.768231,
aggregation,,True,,,1,GossipAvg,1753361378.7682424,
aggregation,,False,,,1,GossipAvg,1753361378.7682538,
model_update,,,,7.560095948403687,1,,1753361379.54445,
local_training,,,{},,2,,1753361380.3887596,3
aggregation,,False,,,2,GossipAvg,1753361384.4115715,
aggregation,,True,,,2,GossipAvg,1753361384.4115841,
aggregation,,False,,,2,GossipAvg,1753361384.4115958,
model_update,,,,6.239156506111474,2,,1753361385.1609778,
local_training,,,{},,3,,1753361385.9948037,3
aggregation,,False,,,3,GossipAvg,1753361390.0046847,
aggregation,,True,,,3,GossipAvg,1753361390.0046995,
aggregation,,False,,,3,GossipAvg,1753361390.0047114,
model_update,,,,6.293726365004128,3,,1753361390.7479641,
local_training,,,{},,4,,1753361391.6244524,3
aggregation,,False,,,4,GossipAvg,1753361395.5723634,
aggregation,,True,,,4,GossipAvg,1753361395.5723772,
aggregation,,False,,,4,GossipAvg,1753361395.5723913,
model_update,,,,6.438505100700627,4,,1753361396.3083403,
local_training,,,{},,5,,1753361397.1606016,3
aggregation,,False,,,5,GossipAvg,1753361401.1718013,
aggregation,,True,,,5,GossipAvg,1753361401.1718125,
aggregation,,False,,,5,GossipAvg,1753361401.1718245,
model_update,,,,6.588038728977546,5,,1753361401.948312,
local_training,,,{},,6,,1753361402.8526616,3
aggregation,,False,,,6,GossipAvg,1753361406.9345083,
aggregation,,True,,,6,GossipAvg,1753361406.9345207,
aggregation,,False,,,6,GossipAvg,1753361406.934534,
model_update,,,,6.72670690512741,6,,1753361407.6801512,
local_training,,,{},,7,,1753361408.59877,3
aggregation,,False,,,7,GossipAvg,1753361412.7782009,
aggregation,,True,,,7,GossipAvg,1753361412.7782152,
aggregation,,False,,,7,GossipAvg,1753361412.778228,
model_update,,,,6.8550531115751765,7,,1753361413.5120041,
local_training,,,{},,8,,1753361414.3911207,3
aggregation,,False,,,8,GossipAvg,1753361418.5609553,
aggregation,,True,,,8,GossipAvg,1753361418.5609682,
aggregation,,False,,,8,GossipAvg,1753361418.5609808,
model_update,,,,6.969242084945799,8,,1753361419.3034463,
local_training,,,{},,9,,1753361420.2107658,3
aggregation,,False,,,9,GossipAvg,1753361424.2812278,
aggregation,,True,,,9,GossipAvg,1753361424.28124,
aggregation,,False,,,9,GossipAvg,1753361424.2812557,
model_update,,,,7.07671713491266,9,,1753361425.0075984,
local_training,,,{},,10,,1753361425.9073958,3
aggregation,,False,,,10,GossipAvg,1753361430.0832114,
aggregation,,True,,,10,GossipAvg,1753361430.0832288,
aggregation,,False,,,10,GossipAvg,1753361430.0832446,
model_update,,,,7.1673852254817945,10,,1753361430.8181179,
