activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749412402.3058467,1
aggregation,,False,,,1,GossipAvg,1749412421.632677,
aggregation,,True,,,1,GossipAvg,1749412421.6326842,
aggregation,,False,,,1,GossipAvg,1749412421.632691,
model_update,,,,0.9140671665614433,1,,1749412426.3328772,
local_training,,,{},,2,,1749412426.853465,1
aggregation,,False,,,2,GossipAvg,1749412436.711118,
aggregation,,True,,,2,GossipAvg,1749412436.7111251,
aggregation,,False,,,2,GossipAvg,1749412436.711151,
model_update,,,,1.0723550844827519,2,,1749412440.7329412,
local_training,,,{},,3,,1749412441.2535586,1
aggregation,,False,,,3,GossipAvg,1749412451.138424,
aggregation,,True,,,3,GossipAvg,1749412451.1384308,
aggregation,,False,,,3,GossipAvg,1749412451.138457,
model_update,,,,1.08665408904219,3,,1749412455.1542213,
