activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749444431.8123908,1
aggregation,,False,,,1,GossipAvg,1749444442.2589824,
aggregation,,True,,,1,GossipAvg,1749444442.2590253,
aggregation,,False,,,1,GossipAvg,1749444442.2590337,
model_update,,,,1.1675275815817094,1,,1749444442.6480465,
local_training,,,{},,2,,1749444442.9824688,1
aggregation,,False,,,2,GossipAvg,1749444452.905291,
aggregation,,True,,,2,GossipAvg,1749444452.9052978,
aggregation,,False,,,2,GossipAvg,1749444452.905305,
model_update,,,,1.1752824292666506,2,,1749444453.282078,
local_training,,,{},,3,,1749444453.605757,1
aggregation,,False,,,3,GossipAvg,1749444463.9657423,
aggregation,,True,,,3,GossipAvg,1749444463.9657507,
aggregation,,False,,,3,GossipAvg,1749444463.9657845,
model_update,,,,1.2181162045611675,3,,1749444464.3495157,
