activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749398553.4312172,1
aggregation,,False,,,1,GossipAvg,1749398566.471589,
aggregation,,True,,,1,GossipAvg,1749398566.471596,
aggregation,,False,,,1,GossipAvg,1749398566.4716027,
model_update,,,,3.2093589881678257,1,,1749398566.7561111,
local_training,,,{},,2,,1749398567.084837,1
aggregation,,False,,,2,GossipAvg,1749398569.431584,
aggregation,,True,,,2,GossipAvg,1749398569.4315917,
aggregation,,False,,,2,GossipAvg,1749398569.4315984,
model_update,,,,3.2860135296874318,2,,1749398569.698387,
local_training,,,{},,3,,1749398570.027266,1
aggregation,,False,,,3,GossipAvg,1749398572.441098,
aggregation,,True,,,3,GossipAvg,1749398572.441105,
aggregation,,False,,,3,GossipAvg,1749398572.441114,
model_update,,,,3.2852647287583094,3,,1749398572.716165,
