activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753385120.683452,3
aggregation,,False,,,1,GossipAvg,1753385151.266769,
aggregation,,True,,,1,GossipAvg,1753385151.2667804,
aggregation,,False,,,1,GossipAvg,1753385151.2667952,
model_update,,,,8.735199043593859,1,,1753385151.827327,
local_training,,,{},,2,,1753385153.0711498,3
aggregation,,False,,,2,GossipAvg,1753385159.8568845,
aggregation,,True,,,2,GossipAvg,1753385159.856895,
aggregation,,False,,,2,GossipAvg,1753385159.8569064,
model_update,,,,7.24476394263416,2,,1753385160.3811567,
local_training,,,{},,3,,1753385161.51169,3
aggregation,,False,,,3,GossipAvg,1753385168.3895867,
aggregation,,True,,,3,GossipAvg,1753385168.389597,
aggregation,,False,,,3,GossipAvg,1753385168.389608,
model_update,,,,7.249571153192818,3,,1753385168.9030101,
local_training,,,{},,4,,1753385170.0943675,3
aggregation,,False,,,4,GossipAvg,1753385177.1694674,
aggregation,,True,,,4,GossipAvg,1753385177.1694794,
aggregation,,False,,,4,GossipAvg,1753385177.1694906,
model_update,,,,7.3249607385550535,4,,1753385177.6771643,
local_training,,,{},,5,,1753385178.9640043,3
aggregation,,False,,,5,GossipAvg,1753385185.8638186,
aggregation,,True,,,5,GossipAvg,1753385185.863829,
aggregation,,False,,,5,GossipAvg,1753385185.8638396,
model_update,,,,7.398395723834372,5,,1753385186.3736794,
local_training,,,{},,6,,1753385187.6354842,3
aggregation,,False,,,6,GossipAvg,1753385194.8082345,
aggregation,,True,,,6,GossipAvg,1753385194.8082464,
aggregation,,False,,,6,GossipAvg,1753385194.8082602,
model_update,,,,7.4630155307216075,6,,1753385195.3334029,
local_training,,,{},,7,,1753385196.820491,3
aggregation,,False,,,7,GossipAvg,1753385204.1385682,
aggregation,,True,,,7,GossipAvg,1753385204.1385791,
aggregation,,False,,,7,GossipAvg,1753385204.1385908,
model_update,,,,7.518824735314579,7,,1753385204.654272,
local_training,,,{},,8,,1753385206.0648894,3
aggregation,,False,,,8,GossipAvg,1753385213.6782503,
aggregation,,True,,,8,GossipAvg,1753385213.678261,
aggregation,,False,,,8,GossipAvg,1753385213.6782718,
model_update,,,,7.561348784752058,8,,1753385214.19387,
local_training,,,{},,9,,1753385215.6668186,3
aggregation,,False,,,9,GossipAvg,1753385223.1908038,
aggregation,,True,,,9,GossipAvg,1753385223.1908174,
aggregation,,False,,,9,GossipAvg,1753385223.1908307,
model_update,,,,7.594909205044343,9,,1753385223.7061553,
local_training,,,{},,10,,1753385225.207332,3
aggregation,,False,,,10,GossipAvg,1753385232.9208007,
aggregation,,True,,,10,GossipAvg,1753385232.9208114,
aggregation,,False,,,10,GossipAvg,1753385232.9208217,
model_update,,,,7.622724011375172,10,,1753385233.429583,
