activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361455.5088358,3
aggregation,,False,,,1,GossipAvg,1753361475.3158998,
aggregation,,True,,,1,GossipAvg,1753361475.3159132,
aggregation,,False,,,1,GossipAvg,1753361475.3159707,
model_update,,,,5.89972049683751,1,,1753361476.1072795,
local_training,,,{},,2,,1753361477.0148077,3
aggregation,,False,,,2,GossipAvg,1753361481.3995376,
aggregation,,True,,,2,GossipAvg,1753361481.39955,
aggregation,,False,,,2,GossipAvg,1753361481.3995616,
model_update,,,,4.884749012733328,2,,1753361482.1515663,
local_training,,,{},,3,,1753361483.1177454,3
aggregation,,False,,,3,GossipAvg,1753361487.2489514,
aggregation,,True,,,3,GossipAvg,1753361487.248963,
aggregation,,False,,,3,GossipAvg,1753361487.2489738,
model_update,,,,4.930197009212264,3,,1753361488.0112617,
local_training,,,{},,4,,1753361488.9306226,3
aggregation,,False,,,4,GossipAvg,1753361493.2172782,
aggregation,,True,,,4,GossipAvg,1753361493.2172916,
aggregation,,False,,,4,GossipAvg,1753361493.2173045,
model_update,,,,5.0397909568266686,4,,1753361493.9418244,
local_training,,,{},,5,,1753361494.9117005,3
aggregation,,False,,,5,GossipAvg,1753361499.2235215,
aggregation,,True,,,5,GossipAvg,1753361499.2235348,
aggregation,,False,,,5,GossipAvg,1753361499.223547,
model_update,,,,5.158708815899887,5,,1753361499.965701,
local_training,,,{},,6,,1753361500.9815383,3
aggregation,,False,,,6,GossipAvg,1753361505.1877358,
aggregation,,True,,,6,GossipAvg,1753361505.1877527,
aggregation,,False,,,6,GossipAvg,1753361505.1877658,
model_update,,,,5.269965963632034,6,,1753361505.9284322,
local_training,,,{},,7,,1753361506.9101667,3
aggregation,,False,,,7,GossipAvg,1753361511.4565256,
aggregation,,True,,,7,GossipAvg,1753361511.4565384,
aggregation,,False,,,7,GossipAvg,1753361511.456551,
model_update,,,,5.371516206220891,7,,1753361512.212564,
local_training,,,{},,8,,1753361513.2532136,3
aggregation,,False,,,8,GossipAvg,1753361517.694991,
aggregation,,True,,,8,GossipAvg,1753361517.6950042,
aggregation,,False,,,8,GossipAvg,1753361517.695017,
model_update,,,,5.461614620061423,8,,1753361518.4448876,
local_training,,,{},,9,,1753361519.5126784,3
aggregation,,False,,,9,GossipAvg,1753361523.9516315,
aggregation,,True,,,9,GossipAvg,1753361523.9516454,
aggregation,,False,,,9,GossipAvg,1753361523.9516592,
model_update,,,,5.543704527308288,9,,1753361524.6983063,
local_training,,,{},,10,,1753361525.868385,3
aggregation,,False,,,10,GossipAvg,1753361530.6668737,
aggregation,,True,,,10,GossipAvg,1753361530.6668863,
aggregation,,False,,,10,GossipAvg,1753361530.6669025,
model_update,,,,5.616642158062484,10,,1753361531.4065483,
