activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361455.5088358,3
aggregation,,False,,,1,GossipAvg,1753361475.315816,
aggregation,,True,,,1,GossipAvg,1753361475.3158302,
aggregation,,False,,,1,GossipAvg,1753361475.3158476,
model_update,,,,5.89972049683751,1,,1753361476.1072795,
local_training,,,{},,2,,1753361477.0148077,3
aggregation,,False,,,2,GossipAvg,1753361481.3994603,
aggregation,,True,,,2,GossipAvg,1753361481.399473,
aggregation,,False,,,2,GossipAvg,1753361481.3994863,
model_update,,,,4.884749012733328,2,,1753361482.1515663,
local_training,,,{},,3,,1753361483.1177454,3
aggregation,,False,,,3,GossipAvg,1753361487.2488766,
aggregation,,True,,,3,GossipAvg,1753361487.2488887,
aggregation,,False,,,3,GossipAvg,1753361487.248901,
model_update,,,,4.930197009212264,3,,1753361488.0112617,
local_training,,,{},,4,,1753361488.9306226,3
aggregation,,False,,,4,GossipAvg,1753361493.2171962,
aggregation,,True,,,4,GossipAvg,1753361493.217209,
aggregation,,False,,,4,GossipAvg,1753361493.2172225,
model_update,,,,5.0397909568266686,4,,1753361493.9418244,
local_training,,,{},,5,,1753361494.9117005,3
aggregation,,False,,,5,GossipAvg,1753361499.2234418,
aggregation,,True,,,5,GossipAvg,1753361499.2234561,
aggregation,,False,,,5,GossipAvg,1753361499.2234695,
model_update,,,,5.158708815899887,5,,1753361499.965701,
local_training,,,{},,6,,1753361500.9815383,3
aggregation,,False,,,6,GossipAvg,1753361505.1876516,
aggregation,,True,,,6,GossipAvg,1753361505.1876657,
aggregation,,False,,,6,GossipAvg,1753361505.1876802,
model_update,,,,5.269965963632034,6,,1753361505.9284322,
local_training,,,{},,7,,1753361506.9101667,3
aggregation,,False,,,7,GossipAvg,1753361511.456441,
aggregation,,True,,,7,GossipAvg,1753361511.456457,
aggregation,,False,,,7,GossipAvg,1753361511.456472,
model_update,,,,5.371516206220891,7,,1753361512.212564,
local_training,,,{},,8,,1753361513.2532136,3
aggregation,,False,,,8,GossipAvg,1753361517.6949124,
aggregation,,True,,,8,GossipAvg,1753361517.6949263,
aggregation,,False,,,8,GossipAvg,1753361517.6949399,
model_update,,,,5.461614620061423,8,,1753361518.4448876,
local_training,,,{},,9,,1753361519.5126784,3
aggregation,,False,,,9,GossipAvg,1753361523.951542,
aggregation,,True,,,9,GossipAvg,1753361523.9515607,
aggregation,,False,,,9,GossipAvg,1753361523.9515758,
model_update,,,,5.543704527308288,9,,1753361524.6983063,
local_training,,,{},,10,,1753361525.868385,3
aggregation,,False,,,10,GossipAvg,1753361530.6667895,
aggregation,,True,,,10,GossipAvg,1753361530.6668043,
aggregation,,False,,,10,GossipAvg,1753361530.666818,
model_update,,,,5.616642158062484,10,,1753361531.4065483,
