activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361455.5088358,3
aggregation,,False,,,1,GossipAvg,1753361475.3157485,
aggregation,,True,,,1,GossipAvg,1753361475.3157632,
aggregation,,False,,,1,GossipAvg,1753361475.3157775,
model_update,,,,5.89972049683751,1,,1753361476.1072795,
local_training,,,{},,2,,1753361477.0148077,3
aggregation,,False,,,2,GossipAvg,1753361481.3993576,
aggregation,,True,,,2,GossipAvg,1753361481.3993723,
aggregation,,False,,,2,GossipAvg,1753361481.3993847,
model_update,,,,4.884749012733328,2,,1753361482.1515663,
local_training,,,{},,3,,1753361483.1177454,3
aggregation,,False,,,3,GossipAvg,1753361487.2487807,
aggregation,,True,,,3,GossipAvg,1753361487.2487938,
aggregation,,False,,,3,GossipAvg,1753361487.2488072,
model_update,,,,4.930197009212264,3,,1753361488.0112617,
local_training,,,{},,4,,1753361488.9306226,3
aggregation,,False,,,4,GossipAvg,1753361493.2170565,
aggregation,,True,,,4,GossipAvg,1753361493.217072,
aggregation,,False,,,4,GossipAvg,1753361493.2171204,
model_update,,,,5.0397909568266686,4,,1753361493.9418244,
local_training,,,{},,5,,1753361494.9117005,3
aggregation,,False,,,5,GossipAvg,1753361499.223334,
aggregation,,True,,,5,GossipAvg,1753361499.2233486,
aggregation,,False,,,5,GossipAvg,1753361499.2233636,
model_update,,,,5.158708815899887,5,,1753361499.965701,
local_training,,,{},,6,,1753361500.9815383,3
aggregation,,False,,,6,GossipAvg,1753361505.1875393,
aggregation,,True,,,6,GossipAvg,1753361505.1875548,
aggregation,,False,,,6,GossipAvg,1753361505.1875699,
model_update,,,,5.269965963632034,6,,1753361505.9284322,
local_training,,,{},,7,,1753361506.9101667,3
aggregation,,False,,,7,GossipAvg,1753361511.4563277,
aggregation,,True,,,7,GossipAvg,1753361511.456343,
aggregation,,False,,,7,GossipAvg,1753361511.456357,
model_update,,,,5.371516206220891,7,,1753361512.212564,
local_training,,,{},,8,,1753361513.2532136,3
aggregation,,False,,,8,GossipAvg,1753361517.6947963,
aggregation,,True,,,8,GossipAvg,1753361517.694811,
aggregation,,False,,,8,GossipAvg,1753361517.694825,
model_update,,,,5.461614620061423,8,,1753361518.4448876,
local_training,,,{},,9,,1753361519.5126784,3
aggregation,,False,,,9,GossipAvg,1753361523.9514217,
aggregation,,True,,,9,GossipAvg,1753361523.9514377,
aggregation,,False,,,9,GossipAvg,1753361523.951453,
model_update,,,,5.543704527308288,9,,1753361524.6983063,
local_training,,,{},,10,,1753361525.868385,3
aggregation,,False,,,10,GossipAvg,1753361530.6666722,
aggregation,,True,,,10,GossipAvg,1753361530.6666887,
aggregation,,False,,,10,GossipAvg,1753361530.6667025,
model_update,,,,5.616642158062484,10,,1753361531.4065483,
