activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749353526.388334,1
aggregation,,False,,,1,GossipAvg,1749353533.7237954,
aggregation,,True,,,1,GossipAvg,1749353533.7238023,
aggregation,,False,,,1,GossipAvg,1749353533.7238235,
model_update,,,,40.55120745175346,1,,1749353534.4934475,
local_training,,,{},,2,,1749353534.8201349,1
aggregation,,False,,,2,GossipAvg,1749353535.5717776,
aggregation,,True,,,2,GossipAvg,1749353535.5717847,
aggregation,,False,,,2,GossipAvg,1749353535.5717921,
model_update,,,,21.62370506251309,2,,1749353536.2822957,
local_training,,,{},,3,,1749353536.607341,1
aggregation,,False,,,3,GossipAvg,1749353537.3297615,
aggregation,,True,,,3,GossipAvg,1749353537.3297706,
aggregation,,False,,,3,GossipAvg,1749353537.3297796,
model_update,,,,17.427390145204914,3,,1749353538.0178134,
