activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749450459.4893332,1
aggregation,,False,,,1,GossipAvg,1749450498.6219165,
aggregation,,True,,,1,GossipAvg,1749450498.6219306,
aggregation,,False,,,1,GossipAvg,1749450498.621939,
model_update,,,,1.4795967540488397,1,,1749450501.3450007,
local_training,,,{},,2,,1749450501.839792,1
aggregation,,False,,,2,GossipAvg,1749450519.1042144,
aggregation,,True,,,2,GossipAvg,1749450519.1042254,
aggregation,,False,,,2,GossipAvg,1749450519.104233,
model_update,,,,0.6907241184361398,2,,1749450521.791215,
local_training,,,{},,3,,1749450522.3038757,1
aggregation,,False,,,3,GossipAvg,1749450550.7363136,
aggregation,,True,,,3,GossipAvg,1749450550.7363245,
aggregation,,False,,,3,GossipAvg,1749450550.736332,
model_update,,,,1.4814819780759672,3,,1749450553.574664,
