activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749440789.5148158,1
aggregation,,False,,,1,GossipAvg,1749440800.9347112,
aggregation,,True,,,1,GossipAvg,1749440800.9347181,
aggregation,,False,,,1,GossipAvg,1749440800.9347253,
model_update,,,,0.8660267953749672,1,,1749440801.3230574,
local_training,,,{},,2,,1749440801.6593204,1
aggregation,,False,,,2,GossipAvg,1749440814.5798697,
aggregation,,True,,,2,GossipAvg,1749440814.579877,
aggregation,,False,,,2,GossipAvg,1749440814.5798848,
model_update,,,,0.7333429589966943,2,,1749440814.9533226,
local_training,,,{},,3,,1749440815.2827976,1
aggregation,,False,,,3,GossipAvg,1749440827.895039,
aggregation,,True,,,3,GossipAvg,1749440827.8950481,
aggregation,,False,,,3,GossipAvg,1749440827.8950558,
model_update,,,,0.19972615574168504,3,,1749440828.2654257,
