activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749415374.7276056,1
aggregation,,False,,,1,GossipAvg,1749415389.627753,
aggregation,,False,,,1,GossipAvg,1749415389.627921,
aggregation,,True,,,1,GossipAvg,1749415389.627929,
model_update,,,,2.6811562122532155,1,,1749415395.8596833,
local_training,,,{},,2,,1749415396.3542118,1
aggregation,,False,,,2,GossipAvg,1749415404.7457209,
aggregation,,False,,,2,GossipAvg,1749415404.7459044,
aggregation,,True,,,2,GossipAvg,1749415404.7459118,
model_update,,,,3.363265235196797,2,,1749415410.1158674,
local_training,,,{},,3,,1749415410.6142468,1
aggregation,,False,,,3,GossipAvg,1749415419.0156114,
aggregation,,False,,,3,GossipAvg,1749415419.015771,
aggregation,,True,,,3,GossipAvg,1749415419.015779,
model_update,,,,3.4484582554484837,3,,1749415424.4756446,
