activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749395674.8276134,1
aggregation,,True,,,1,GossipAvg,1749395688.1942768,
aggregation,,False,,,1,GossipAvg,1749395688.194283,
model_update,,,,2.255305088187008,1,,1749395688.5873327,
local_training,,,{},,2,,1749395688.914199,1
aggregation,,True,,,2,GossipAvg,1749395690.5498984,
aggregation,,False,,,2,GossipAvg,1749395690.5499048,
model_update,,,,2.3896589122280205,2,,1749395690.9229586,
local_training,,,{},,3,,1749395691.2567885,1
aggregation,,True,,,3,GossipAvg,1749395692.9263964,
aggregation,,False,,,3,GossipAvg,1749395692.9264028,
model_update,,,,2.3876715682084333,3,,1749395693.30104,
