activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749395674.8276134,1
aggregation,,False,,,1,GossipAvg,1749395688.1941605,
aggregation,,True,,,1,GossipAvg,1749395688.1941757,
aggregation,,False,,,1,GossipAvg,1749395688.1941879,
model_update,,,,2.255305088187008,1,,1749395688.5873327,
local_training,,,{},,2,,1749395688.914199,1
aggregation,,False,,,2,GossipAvg,1749395690.549738,
aggregation,,True,,,2,GossipAvg,1749395690.5497491,
aggregation,,False,,,2,GossipAvg,1749395690.549758,
model_update,,,,2.3896589122280205,2,,1749395690.9229586,
local_training,,,{},,3,,1749395691.2567885,1
aggregation,,False,,,3,GossipAvg,1749395692.9262686,
aggregation,,True,,,3,GossipAvg,1749395692.9262803,
aggregation,,False,,,3,GossipAvg,1749395692.926288,
model_update,,,,2.3876715682084333,3,,1749395693.30104,
